,pmid
52886,20553923
52887,7168914
52888,18848109
52889,20664293
52890,16169782
52891,22174044
52892,17726453
52893,4850696
52894,15949161
52895,18580733
52896,27539358
52897,25129146
52898,4827114
52899,22572619
52900,30373627
52901,5051449
52902,19058926
52903,10090345
52904,429744
52905,16187919
52906,2619791
52907,18383874
52908,15140647
52909,8413627
52910,9231689
52911,9145823
52912,20408894
52913,23129054
52914,60212
52915,11164690
52916,18845058
52917,23207164
52918,7348089
52919,9717064
52920,2258456
52921,26876454
52922,30127996
52923,2384864
52924,11731653
52925,8399252
52926,20975550
52927,10737512
52928,2457470
52929,18248515
52930,17020996
52931,27301955
52932,17227729
52933,21524431
52934,8585279
52935,7027723
52936,7137047
52937,25191525
52938,11321995
52939,19800183
52940,21598218
52941,21516383
52942,30130526
52943,21518503
52944,7786689
52945,17103461
52946,2803826
52947,3874431
52948,10754208
52949,17206640
52950,8094136
52951,870301
52952,20542572
52953,3004930
52954,7181317
52955,14764821
52956,435818
52957,10385480
52958,11416760
52959,6817581
52960,23685747
52961,20417503
52962,746030
52963,2245495
52964,19586999
52965,19721097
52966,15714323
52967,8099372
52968,9671090
52969,1505562
52970,9281392
52971,17643356
52972,11779099
52973,12718341
52974,29977014
52975,17546031
52976,19751225
52977,8994295
52978,1348963
52979,2345070
52980,831472
52981,10755087
52982,6121810
52983,9178952
52984,6794799
52985,2962161
52986,11475000
52987,17043766
52988,8072075
52989,15459013
52990,15306124
52991,6847803
52992,6625005
52993,21102463
52994,7177283
52995,19455073
52996,855066
52997,7069387
52998,54351
52999,5655316
53000,9241802
53001,11679185
53002,22079976
53003,20516363
53004,30099449
53005,23518002
53006,16053392
53007,8044953
53008,10717596
53009,3233894
53010,5967774
53011,4599079
53012,10607017
53013,51292
53014,2894352
53015,9849314
53016,3990218
53017,8852497
53018,21371339
53019,19934399
53020,23026700
53021,15933857
53022,20951227
53023,16313497
53024,2416958
53025,20413367
53026,8961893
53027,19967529
53028,23565150
53029,9850043
53030,18582178
53031,9792397
53032,10096763
53033,7885422
53034,4251179
53035,6834037
53036,16100469
53037,30316929
53038,32171872
53039,5533643
53040,10327424
53041,16076915
53042,1167639
53043,11917051
53044,22581972
53045,18442015
53046,1346161
53047,7381645
53048,19918664
53049,6782217
53050,17500339
53051,3954462
53052,19906515
53053,3112263
53054,8872981
53055,9212766
53056,20419170
53057,9646784
53058,18406430
53059,7202232
53060,9783506
53061,619758
53062,2576930
53063,17119116
53064,16216767
53065,15942707
53066,2560100
53067,11398193
53068,4634876
53069,123503
53070,26950217
53071,8059425
53072,2587846
53073,24478430
53074,7926386
53075,8329788
53076,6797752
53077,1987650
53078,21750204
53079,1955520
53080,23348005
53081,16783569
53082,1411124
53083,9364541
53084,920167
53085,8505272
53086,15888567
53087,11716246
53088,30116484
53089,6504948
53090,3296121
53091,19819289
53092,6344035
53093,8274814
53094,3529368
53095,22287321
53096,20545468
53097,6824251
53098,8848816
53099,22011982
53100,7224460
53101,14964753
53102,12230351
53103,660739
53104,3334104
53105,28414124
53106,165277
53107,1519856
53108,21561808
53109,12365906
53110,17917412
53111,11185394
53112,475305
53113,920778
53114,8484525
53115,3249309
53116,3537786
53117,16487511
53118,9810535
53119,6855698
53120,17285209
53121,17396042
53122,11408986
53123,2721325
53124,11089781
53125,8708647
53126,6893169
53127,5070302
53128,15564886
53129,14585753
53130,30380640
53131,22450444
53132,24004876
53133,20332145
53134,18388107
53135,554820
53136,25237059
53137,18619942
53138,20231672
53139,21041570
53140,14636926
53141,27234313
53142,19476553
53143,25200834
53144,3378227
53145,10542306
53146,14751847
53147,24865821
53148,16847204
53149,18821488
53150,15959878
53151,10408807
53152,14608649
53153,8014878
53154,20676799
53155,9794839
53156,8990864
53157,66105
53158,20417385
53159,3812228
53160,19657322
53161,10633495
53162,25338942
53163,14556253
53164,10561751
53165,22615374
53166,9802883
53167,29164620
53168,11077134
53169,22945834
53170,24129092
53171,6453500
53172,8896075
53173,439358
53174,15887435
53175,30365877
53176,19910387
53177,17217573
53178,17005801
53179,11807648
53180,10385689
53181,21203465
53182,28960355
53183,19128924
53184,18579056
53185,1636811
53186,20105400
53187,23453443
53188,6894517
53189,17018589
53190,17377106
53191,28153527
53192,15659235
53193,15637369
53194,15830285
53195,19015014
53196,17850417
53197,16145905
53198,21255617
53199,23333261
53200,12198364
53201,22363424
53202,27341501
53203,2744274
53204,25301743
53205,25413579
53206,531409
53207,17373722
53208,2869952
53209,17437058
53210,2189795
53211,7596934
53212,602761
53213,1831585
53214,21316382
53215,11501170
53216,22440610
53217,10650884
53218,17656338
53219,26458255
53220,17606668
53221,21150335
53222,9210259
53223,19833150
53224,2954132
53225,15253471
53226,10412703
53227,17416283
53228,14597133
53229,9639145
53230,6723573
53231,12755660
53232,20059367
53233,21966889
53234,30884126
53235,809711
53236,5711612
53237,1357285
53238,21547680
53239,9407485
53240,3206528
53241,15985302
53242,19453300
53243,3069135
53244,20547619
53245,373453
53246,19888035
53247,18950799
53248,19759879
53249,17416778
53250,3944073
53251,11972431
53252,12608134
53253,1453872
53254,9097225
53255,9290572
53256,19338580
53257,3150278
53258,425815
53259,31306684
53260,19239275
53261,19032348
53262,30517752
53263,18818210
53264,8405091
53265,15177599
53266,15454836
53267,10942214
53268,12885998
53269,18815146
53270,1630995
53271,9324179
53272,17100760
53273,9918753
53274,12235003
53275,9517403
53276,12032595
53277,8073671
53278,18357371
53279,17997885
53280,22146233
53281,8522735
53282,19653788
53283,1896775
53284,19034656
53285,12421041
53286,15930896
53287,2438511
53288,15980671
53289,19938001
53290,17274456
53291,9918558
53292,20486471
53293,15531428
53294,21384493
53295,6132175
53296,8671848
53297,8857892
53298,8090801
53299,18058305
53300,8606520
53301,7341545
53302,7687390
53303,3345190
53304,11719329
53305,11771942
53306,25333262
53307,1347326
53308,1012448
53309,17196068
53310,8017343
53311,28087840
53312,10219427
53313,17171829
53314,3686146
53315,8285643
53316,20849151
53317,6621821
53318,12065198
53319,37338
53320,11723272
53321,18023891
53322,22257634
53323,16393669
53324,6283484
53325,21346251
53326,17133271
53327,10830700
53328,16909395
53329,10356706
53330,25560666
53331,21256120
53332,16624680
53333,12193198
53334,8543529
53335,9888857
53336,3130352
53337,11140242
53338,20734876
53339,17357127
53340,11148435
53341,2925349
53342,2296255
53343,11569473
53344,90906
53345,18956528
53346,1935704
53347,11721647
53348,20871768
53349,2242106
53350,16266986
53351,8267117
53352,16324756
53353,212150
53354,20064605
53355,22247005
53356,10798782
53357,11472284
53358,3943932
53359,7752334
53360,19446868
53361,7768199
53362,15151680
53363,15571863
53364,3970347
53365,25995127
53366,25058030
53367,16157230
53368,12478535
53369,26968497
53370,11857565
53371,24717679
53372,17222497
53373,6847431
53374,10063276
53375,17512948
53376,17663920
53377,23702218
53378,27422292
53379,17664856
53380,12906939
53381,19740153
53382,12975258
53383,19409459
53384,6721312
53385,11273943
53386,386676
53387,20138854
53388,18854204
53389,5539574
53390,25538231
53391,3378228
53392,719349
53393,15555025
53394,21767080
53395,10937350
53396,20978189
53397,14674056
53398,17276011
53399,11884246
53400,12885775
53401,20208032
53402,1124718
53403,19566590
53404,20487440
53405,24449571
53406,19306642
53407,6688731
53408,3725482
53409,15075984
53410,2935873
53411,17597826
53412,17852808
53413,22056766
53414,30456172
53415,3631033
53416,20188093
53417,11708428
53418,10327926
53419,19731979
53420,9247761
53421,12904520
53422,22539618
53423,23523906
53424,7442475
53425,17049994
53426,20496583
53427,7356512
53428,8732317
53429,17904947
53430,15468379
53431,30885636
53432,1163365
53433,11568307
53434,25043185
53435,23017109
53436,11852027
53437,20374237
53438,21270338
53439,16612156
53440,17966066
53441,17724770
53442,2675901
53443,7144792
53444,12948923
53445,22525864
53446,23769964
53447,18163427
53448,2206854
53449,16230926
53450,6641504
53451,12475399
53452,12690668
53453,23845566
53454,4135526
53455,1464165
53456,10574470
53457,9651210
53458,20483493
53459,4024187
53460,15285957
53461,11578682
53462,8501853
53463,10389765
53464,19724057
53465,21063030
53466,15994720
53467,11056193
53468,6402187
53469,15289314
53470,16159898
53471,6846597
53472,1432692
53473,16722837
53474,9443540
53475,22286216
53476,9489553
53477,8423889
53478,9206560
53479,21681009
53480,17409514
53481,2549841
53482,6707926
53483,9882866
53484,3983058
53485,20646756
53486,17876880
53487,16825958
53488,12827938
53489,18293384
53490,17614352
53491,16512751
53492,2524372
53493,24172598
53494,19217723
53495,8515296
53496,7471316
53497,8099690
53498,17875776
53499,2543990
53500,377933
53501,7504976
53502,25461551
53503,17980562
53504,15678496
53505,12397637
53506,17032313
53507,19702711
53508,1392448
53509,7687510
53510,28692354
53511,19904815
53512,16845517
53513,1620184
53514,12542457
53515,8490836
53516,11195212
53517,9019198
53518,22370087
53519,3136716
53520,3186616
53521,23667712
53522,19505369
53523,16997047
53524,17492789
53525,17021222
53526,16261598
53527,12434137
53528,7138729
53529,6258694
53530,15303455
53531,17823470
53532,12940879
53533,4028630
53534,19481390
53535,17451421
53536,11252333
53537,7908645
53538,11721720
53539,12916744
53540,6586152
53541,7105387
53542,1941060
53543,16864508
53544,12507178
53545,8736381
53546,5095241
53547,3023105
53548,11901213
53549,2784038
53550,458795
53551,3350260
53552,331400
53553,16434484
53554,20140240
53555,2931490
53556,12163121
53557,5892700
53558,8861197
53559,9338724
53560,5244541
53561,6476763
53562,17209195
53563,16569807
53564,18322262
53565,9847494
53566,17806197
53567,3421360
53568,15604281
53569,34412
53570,6194402
53571,16612464
53572,17979968
53573,3173609
53574,28138970
53575,4020877
53576,3937066
53577,18360124
53578,21549800
53579,15564845
53580,16901452
53581,18360572
53582,4097796
53583,19081702
53584,19028983
53585,14506907
53586,12369038
53587,12811550
53588,26735168
53589,12368962
53590,23797736
53591,10514107
53592,17628535
53593,3716826
53594,8147937
53595,17999364
53596,7801738
53597,11289128
53598,9659857
53599,17350979
53600,28803342
53601,28414157
53602,7625480
53603,19079258
53604,7259127
53605,9238761
53606,15056504
53607,23410115
53608,10527042
53609,10853216
53610,8881391
53611,17541890
53612,26358519
53613,18408615
53614,19412176
53615,2708846
53616,9272401
53617,17902193
53618,29990519
53619,2354467
53620,1758243
53621,17888421
53622,27613480
53623,15970518
53624,16639489
53625,17987061
53626,8623966
53627,1657429
53628,11765290
53629,6625253
53630,3290820
53631,3361236
53632,7149348
53633,23543010
53634,5073787
53635,3865012
53636,6180820
53637,16399992
53638,7969212
53639,756020
53640,23973442
53641,295377
53642,6057380
53643,11586415
53644,961932
53645,6872851
53646,16989913
53647,12214673
53648,23210792
53649,22728154
53650,15799034
53651,18411771
53652,6225083
53653,2496789
53654,26568164
53655,21905079
53656,8481061
53657,21054405
53658,26359225
53659,9786294
53660,19223692
53661,15292528
53662,10216414
53663,1062546
53664,21856019
53665,30029115
53666,4816296
53667,7884180
53668,20697895
53669,22974608
53670,18684806
53671,1836097
53672,17988985
53673,7904701
53674,9017687
53675,11127419
53676,8266340
53677,15288473
53678,9865762
53679,22922875
53680,17047157
53681,23830814
53682,15287205
53683,16014783
53684,12106531
53685,17933447
53686,18762916
53687,11401188
53688,12700329
53689,1396064
53690,16172323
53691,25824412
53692,5445527
53693,3363024
53694,10835440
53695,7800076
53696,21592252
53697,16417670
53698,7580638
53699,9111513
53700,8968309
53701,25170804
53702,17143497
53703,16023760
53704,30723155
53705,24634145
53706,16257217
53707,20858599
53708,17023062
53709,2909121
53710,3362923
53711,15965244
53712,19679606
53713,12167389
53714,14753029
53715,14985888
53716,12562840
53717,25614714
53718,26777907
53719,19668413
53720,15379082
53721,31175885
53722,1960555
53723,4593518
53724,16382468
53725,24576443
53726,17016597
53727,10565464
53728,21928377
53729,30013182
53730,2998546
53731,641628
53732,16331117
53733,7543699
53734,17018787
53735,5729888
53736,25410152
53737,27385358
53738,16400006
53739,15633173
53740,2407050
53741,19558813
53742,24011919
53743,21980910
53744,21190451
53745,9863145
53746,4047426
53747,7416268
53748,9767973
53749,11275589
53750,8411742
53751,933467
53752,21378374
53753,16571645
53754,7452506
53755,9571977
53756,16499871
53757,17580182
53758,8671712
53759,22842227
53760,23685341
53761,12947150
53762,71529
53763,7647582
53764,18834572
53765,228409
53766,6195949
53767,27814245
53768,30692026
53769,15668422
53770,28436985
53771,6612410
53772,25557509
53773,7814182
53774,17415508
53775,8828352
53776,19234455
53777,1418542
53778,7130427
53779,7071649
53780,17823541
53781,19588140
53782,14996430
53783,19128732
53784,3780446
53785,10714214
53786,20038619
53787,6049791
53788,20139272
53789,15589971
53790,12802023
53791,23376407
53792,11734184
53793,14616189
53794,5956574
53795,6810073
53796,16368934
53797,11805365
53798,9890845
53799,11960076
53800,9299637
53801,6635991
53802,12903414
53803,10881025
53804,25664129
53805,12904610
53806,16556439
53807,4692124
53808,17879217
53809,3763985
53810,31844926
53811,7391975
53812,15181487
53813,20160351
53814,19279569
53815,21453689
53816,18820026
53817,20226806
53818,11677210
53819,15944321
53820,630329
53821,3297616
53822,6790156
53823,8872509
53824,17717918
53825,18297619
53826,17709330
53827,19211157
53828,15336802
53829,6850545
53830,29541389
53831,17377417
53832,17400259
53833,17988237
53834,21688787
53835,4794176
53836,26280900
53837,19900495
53838,1527234
53839,15637469
53840,26417717
53841,18989898
53842,9269606
53843,7682273
53844,15763343
53845,17034775
53846,21323611
53847,4204592
53848,11193132
53849,12376811
53850,12393642
53851,3977221
53852,27784375
53853,18808443
53854,15220217
53855,2870222
53856,15665606
53857,17310776
53858,22021909
53859,9067054
53860,11012915
53861,19750108
53862,6416043
53863,9827246
53864,17950797
53865,15982448
53866,15533788
53867,1758745
53868,18613898
53869,20107202
53870,16121404
53871,2323696
53872,10555419
53873,17581637
53874,8919236
53875,10490077
53876,497950
53877,18285423
53878,9950488
53879,1312053
53880,2502355
53881,15274380
53882,21447133
53883,15043509
53884,22005303
53885,19626387
53886,14871415
53887,19078133
53888,1979847
53889,19492234
53890,18776599
53891,8529299
53892,24675465
53893,7110985
53894,2952013
53895,1691398
53896,16167916
53897,19822196
53898,4130307
53899,19232937
53900,27427494
53901,20518948
53902,16010591
53903,866660
53904,10323545
53905,19874564
53906,9093053
53907,21840870
53908,2611762
53909,7055513
53910,15142272
53911,16151601
53912,11960197
53913,15532736
53914,17987544
53915,1673675
53916,16343068
53917,9052919
53918,11267634
53919,17071492
53920,14982698
53921,8970440
53922,24162739
53923,18321680
53924,18229453
53925,6783445
53926,15328337
53927,18608257
53928,6813757
53929,17660530
53930,5250006
53931,28903494
53932,16099649
53933,10475107
53934,11759963
53935,17253923
53936,16906521
53937,12820538
53938,12830244
53939,30820047
53940,8324207
53941,26558777
53942,18946008
53943,3931886
53944,21419764
53945,4178117
53946,2427882
53947,10865073
53948,1221947
53949,6328349
53950,18277055
53951,9064946
53952,1259687
53953,12215473
53954,989390
53955,9560111
53956,30359671
53957,3987549
53958,25796170
53959,17962980
53960,3502138
53961,19657986
53962,18715473
53963,29154797
53964,12180480
53965,15501982
